LATITUDE,LONGITUDE,ACQ_DATE
60.285271,22.2894,2019-09-16
60.286636,22.293764,2019-09-17
64.644928,24.431583,2019-09-18
64.646225,24.424603,2019-09-18
64.648628,24.433332,2019-09-18
64.645271,24.428717,2019-09-18
64.653435,24.435804,2019-09-18
60.285088,22.288786,2019-09-18
60.286793,22.289049,2019-09-19
64.644615,24.422985,2019-09-19
64.650185,24.423105,2019-09-20
64.654175,24.431015,2019-09-20
64.645287,24.429188,2019-09-22
64.641685,24.427166,2019-09-22
60.308788,25.524374,2019-09-22
64.65065,24.433229,2019-09-22
64.647003,24.426977,2019-09-22
60.311726,25.532557,2019-09-22
60.312675,25.531515,2019-09-22
60.308903,25.533957,2019-09-22
60.286808,22.287886,2019-09-23
60.285347,22.293156,2019-09-23
64.654953,24.431374,2019-09-23
64.645325,24.42927,2019-09-23
60.286427,22.287224,2019-09-27
60.285519,22.294834,2019-09-27
60.284607,22.286102,2019-09-28
61.316177,22.108217,2019-09-28
60.286316,22.293501,2019-09-28
62.889709,21.671677,2019-09-28
64.642685,24.42458,2019-10-03
64.644798,24.420115,2019-10-03
64.648262,24.420332,2019-10-05
64.643326,24.424915,2019-10-05
60.286179,22.290628,2019-10-05
64.646233,24.424881,2019-10-05
64.646873,24.428232,2019-10-05
63.258385,23.040644,2019-10-05
60.283695,22.293058,2019-10-06
64.647789,24.422462,2019-10-07
64.643425,24.428125,2019-10-07
60.299656,25.523691,2019-10-13
60.286713,22.29389,2019-10-15
64.646324,24.423197,2019-10-15
64.644135,24.432362,2019-10-15
60.286774,22.292109,2019-10-15
64.643967,24.425558,2019-10-15
64.645119,24.424776,2019-10-20
61.029495,28.174957,2019-10-23
64.645035,24.4258,2019-10-23
68.684074,27.692829,2019-10-23
60.286549,22.290987,2019-10-25
60.286091,22.293404,2019-10-25
62.265488,22.577938,2019-10-25
62.262051,22.57308,2019-10-25
60.284752,22.286825,2019-10-25
60.28484,22.292685,2019-10-25
62.262657,22.576401,2019-10-26
60.284492,22.292595,2019-10-26
60.287216,22.290804,2019-10-28
64.64724,24.427887,2019-10-29
64.643776,24.425732,2019-10-29
60.285156,22.292273,2019-10-29
64.644531,24.425619,2019-10-29
64.642769,24.425922,2019-10-30
60.287052,22.289711,2019-10-30
64.645409,24.423546,2019-10-30
60.285183,22.294258,2019-10-30
60.2854,22.293356,2019-11-01
60.287292,22.289497,2019-11-03
60.283974,22.287682,2019-11-03
60.285927,22.291641,2019-11-04
60.28413,22.291819,2019-11-05
64.644814,24.423107,2019-11-15
60.287285,22.290035,2019-11-24
60.284855,22.290861,2019-11-30
60.286133,22.293589,2019-12-01
60.285934,22.288023,2019-12-01
60.286076,22.29339,2019-12-01
60.283817,22.292612,2019-12-01
60.286903,22.289495,2019-12-03
64.644165,24.418447,2019-12-03
64.65303,24.428495,2019-12-03
64.647636,24.420464,2019-12-03
60.286953,22.291307,2019-12-05
64.644165,24.42713,2019-12-06
64.64798,24.431993,2019-12-06
64.656799,24.425396,2019-12-19
61.221699,22.280672,2019-12-19
64.642509,24.42696,2019-12-27
60.658707,26.848488,2019-12-28
60.657665,26.841608,2019-12-28
64.643486,24.424978,2019-12-30
64.644012,24.423304,2020-01-01
61.027302,28.176172,2020-01-01
62.637268,29.682011,2020-01-01
62.634556,29.68849,2020-01-01
62.63026,29.679962,2020-01-01
64.645462,24.421413,2020-01-02
60.284958,22.289276,2020-01-04
64.645096,24.423611,2020-01-04
63.361759,22.050394,2020-01-04
64.646019,24.42502,2020-01-05
60.286964,22.28895,2020-01-05
64.643997,24.425608,2020-01-05
64.653229,24.427341,2020-01-08
64.64817,24.426504,2020-01-08
64.643112,24.425756,2020-01-08
64.655182,24.436031,2020-01-08
64.650124,24.435255,2020-01-08
64.645073,24.43446,2020-01-08
64.645439,24.420929,2020-01-08
60.288227,22.291973,2020-01-08
60.282944,22.291298,2020-01-08
64.655701,24.434309,2020-01-09
64.652519,24.430645,2020-01-09
64.649345,24.426994,2020-01-09
64.647606,24.435225,2020-01-09
64.646172,24.423336,2020-01-09
64.644424,24.431572,2020-01-09
64.638359,24.404234,2020-01-09
60.284275,22.292477,2020-01-09
64.652512,24.429363,2020-01-09
64.649025,24.436296,2020-01-09
64.645058,24.425436,2020-01-09
61.82563,27.771421,2020-01-09
64.644157,24.429585,2020-01-09
64.652428,24.434492,2020-01-10
64.643066,24.425657,2020-01-10
64.655975,24.430527,2020-01-10
64.646126,24.423565,2020-01-11
60.285427,22.291769,2020-01-11
60.284309,22.29241,2020-01-11
64.6465,24.425209,2020-01-11
64.642662,24.417564,2020-01-11
64.643692,24.431379,2020-01-11
60.285297,22.2913,2020-01-11
64.648476,24.432291,2020-01-13
64.644592,24.42482,2020-01-13
60.287197,22.294409,2020-01-13
64.646523,24.430376,2020-01-13
64.646706,24.424686,2020-01-13
60.286755,22.292191,2020-01-13
64.654541,24.431618,2020-01-13
60.285324,22.293587,2020-01-14
60.286953,22.29357,2020-01-17
64.645233,24.428024,2020-01-17
64.648041,24.427584,2020-01-17
64.644341,24.420835,2020-01-17
60.288235,22.291737,2020-01-17
64.654282,24.433695,2020-01-17
60.28598,22.285776,2020-01-18
64.649208,24.418909,2020-01-20
64.649406,24.429529,2020-01-20
64.643105,24.419312,2020-01-20
64.643845,24.425133,2020-01-20
64.646698,24.427286,2020-01-21
64.655212,24.429161,2020-01-21
64.653419,24.430845,2020-01-22
64.6446,24.424862,2020-01-22
60.285591,22.289955,2020-01-22
64.646255,24.428249,2020-01-22
64.649002,24.429268,2020-01-23
64.645233,24.427376,2020-01-23
60.287083,22.291937,2020-01-23
60.28566,22.290895,2020-01-23
64.644096,24.42968,2020-01-25
64.645836,24.421461,2020-01-25
64.643616,24.426323,2020-01-25
64.646973,24.424442,2020-02-03
64.644485,24.426764,2020-02-03
60.297169,25.485174,2020-02-03
60.286213,22.291353,2020-02-03
64.646317,24.425076,2020-02-04
60.285782,22.292501,2020-02-04
64.646599,24.425512,2020-02-05
64.655937,24.431915,2020-02-05
64.648804,24.428232,2020-02-05
64.647682,24.427336,2020-02-06
64.644547,24.42458,2020-02-06
64.509323,24.361649,2020-02-06
60.285599,22.291481,2020-02-06
64.646011,24.42436,2020-02-07
60.285709,22.291981,2020-02-07
60.287464,22.29365,2020-02-07
64.644989,24.426966,2020-02-08
64.64463,24.422813,2020-02-08
60.286694,22.291525,2020-02-11
60.285851,22.292015,2020-02-11
64.654343,24.43132,2020-02-11
60.284836,22.287392,2020-02-13
60.285988,22.290497,2020-02-14
60.286697,22.285711,2020-02-14
64.657074,24.433971,2020-02-16
64.65226,24.419903,2020-02-16
64.650826,24.427641,2020-02-16
64.647705,24.424479,2020-02-16
64.646271,24.432213,2020-02-16
64.654442,24.43367,2020-02-16
64.647598,24.43025,2020-02-16
60.285686,22.289408,2020-02-19
64.644753,24.425436,2020-02-19
64.646736,24.430708,2020-02-20
61.31641,22.11095,2020-02-23
60.28598,22.291811,2020-02-23
64.652367,24.422754,2020-02-25
64.643791,24.424202,2020-02-25
60.284847,22.287333,2020-02-25
64.654633,24.435263,2020-02-25
64.644577,24.421391,2020-02-25
60.284542,22.291679,2020-02-25
64.644768,24.423073,2020-02-26
60.298405,25.485247,2020-02-26
60.288303,22.288378,2020-02-26
60.292824,25.484783,2020-02-26
60.294716,25.486124,2020-02-26
64.645538,24.43014,2020-02-27
64.642426,24.427187,2020-02-27
60.296055,25.491638,2020-02-27
60.286671,22.290844,2020-02-27
64.647354,24.431246,2020-02-27
60.291889,25.489372,2020-02-27
60.297195,25.495434,2020-02-27
60.292233,25.485504,2020-02-27
64.647552,24.428139,2020-02-28
64.644295,24.425699,2020-02-28
60.287498,22.289631,2020-02-28
64.645172,24.428583,2020-02-28
64.646576,24.426308,2020-02-28
64.646988,24.424595,2020-02-29
60.288311,22.292776,2020-02-29
60.286568,22.286503,2020-02-29
64.646835,24.420244,2020-02-29
60.208595,23.553827,2020-02-29
64.647095,24.425768,2020-03-03
64.646866,24.422794,2020-03-03
64.646286,24.429485,2020-03-04
64.649727,24.428524,2020-03-04
64.646561,24.421566,2020-03-06
64.646049,24.432379,2020-03-06
64.643448,24.424822,2020-03-07
64.650337,24.423635,2020-03-08
64.648758,24.431568,2020-03-08
64.645615,24.428167,2020-03-08
64.655708,24.43432,2020-03-08
64.648567,24.430624,2020-03-08
64.644623,24.420244,2020-03-08
64.641449,24.426863,2020-03-08
64.643982,24.42149,2020-03-10
64.650375,24.424812,2020-03-10
64.64325,24.427176,2020-03-10
64.646339,24.426514,2020-03-11
64.64373,24.427231,2020-03-11
64.646797,24.428862,2020-03-14
64.643677,24.425905,2020-03-14
64.656296,24.432619,2020-03-14
64.64978,24.429325,2020-03-14
64.64325,24.426052,2020-03-14
63.555882,22.860277,2020-03-14
63.557888,22.862288,2020-03-14
64.648209,24.424208,2020-03-14
64.654922,24.432796,2020-03-15
64.645164,24.425463,2020-03-15
64.643776,24.42716,2020-03-16
64.642418,24.430796,2020-03-16
64.647087,24.422689,2020-03-18
64.650787,24.421595,2020-03-19
64.646233,24.426159,2020-03-19
64.655632,24.43515,2020-03-19
64.654015,24.433765,2020-03-19
64.644501,24.425301,2020-03-19
64.647682,24.423553,2020-03-20
64.643326,24.428776,2020-03-20
64.644707,24.427986,2020-03-20
63.938759,24.977715,2020-03-20
64.644539,24.426224,2020-03-20
64.644791,24.430529,2020-03-21
64.645615,24.421291,2020-03-21
64.64386,24.425566,2020-03-21
64.643608,24.42701,2020-03-21
64.644905,24.419806,2020-03-22
64.645538,24.425777,2020-03-22
64.643494,24.427517,2020-03-22
64.644714,24.43162,2020-03-22
64.655647,24.4345,2020-03-23
64.643616,24.430792,2020-03-23
64.644211,24.432096,2020-03-23
64.643501,24.425924,2020-03-23
62.93832,22.801556,2020-03-24
64.648041,24.422913,2020-03-25
64.646805,24.430576,2020-03-25
64.643661,24.427813,2020-03-25
60.749527,23.948603,2020-03-25
64.643677,24.430229,2020-03-25
64.644684,24.426012,2020-03-25
64.646568,24.426046,2020-03-26
64.646233,24.422491,2020-03-26
64.653702,24.43194,2020-03-26
64.645416,24.429495,2020-03-27
64.644325,24.420759,2020-03-27
64.644104,24.425018,2020-03-27
64.647514,24.4238,2020-03-27
64.643791,24.424679,2020-03-28
64.643967,24.426151,2020-03-29
60.650032,26.267206,2020-03-29
60.649479,26.259642,2020-03-29
64.645462,24.428703,2020-03-29
64.646591,24.428131,2020-03-29
64.645103,24.429079,2020-03-30
64.647652,24.427597,2020-03-30
64.645042,24.433638,2020-03-30
64.645683,24.420315,2020-03-30
64.644234,24.423309,2020-03-30
64.643341,24.426186,2020-04-01
64.646675,24.426462,2020-04-01
64.643776,24.424192,2020-04-02
64.644508,24.422289,2020-04-03
64.646812,24.42753,2020-04-03
64.650017,24.424059,2020-04-04
64.645462,24.428623,2020-04-04
64.646278,24.417,2020-04-04
64.646622,24.428707,2020-04-04
64.645088,24.423578,2020-04-04
64.645882,24.422548,2020-04-05
64.65062,24.431248,2020-04-05
64.644455,24.429119,2020-04-05
64.646561,24.42717,2020-04-06
60.450691,23.359571,2020-04-07
61.038498,24.563282,2020-04-07
64.644936,24.423302,2020-04-07
64.647697,24.427206,2020-04-08
64.644417,24.422924,2020-04-08
61.678959,23.911549,2020-04-08
64.647919,24.427704,2020-04-08
64.655052,24.43498,2020-04-09
64.645638,24.42477,2020-04-09
64.65564,24.436361,2020-04-09
64.648514,24.432661,2020-04-09
64.644554,24.422316,2020-04-09
64.645927,24.429996,2020-04-09
60.229218,23.395058,2020-04-09
64.654465,24.434553,2020-04-09
64.648224,24.424402,2020-04-09
63.020687,22.13409,2020-04-09
63.015392,22.135677,2020-04-09
64.656769,24.435476,2020-04-10
64.647354,24.427181,2020-04-10
64.644218,24.424417,2020-04-10
64.656013,24.433615,2020-04-10
64.646706,24.428797,2020-04-10
61.029591,28.175455,2020-04-11
60.287708,22.292393,2020-04-11
62.486668,22.941467,2020-04-11
62.37011,21.339832,2020-04-11
62.373295,21.33707,2020-04-11
64.646538,24.423176,2020-04-12
60.552509,22.051332,2020-04-13
60.552811,22.05205,2020-04-13
64.644493,24.429018,2020-04-16
64.646965,24.429771,2020-04-17
64.643372,24.427746,2020-04-17
64.641785,24.405832,2020-04-17
64.645576,24.422493,2020-04-17
60.286316,22.28742,2020-04-17
60.287144,22.287151,2020-04-18
60.753052,25.353142,2020-04-19
60.286419,22.29405,2020-04-19
60.550159,24.971941,2020-04-21
60.54697,24.969593,2020-04-21
60.288181,22.290485,2020-04-21
60.284985,22.288433,2020-04-21
60.826324,26.141134,2020-04-21
60.185272,23.641108,2020-04-21
60.740601,26.608416,2020-04-21
60.786552,26.449327,2020-04-21
62.50869,22.025414,2020-04-21
62.507359,22.025385,2020-04-21
61.029442,28.173357,2020-04-22
60.28717,22.288868,2020-04-22
62.593212,25.7474,2020-04-22
60.354408,24.040558,2020-04-22
60.834755,26.563311,2020-04-22
60.837936,26.561083,2020-04-22
60.717335,26.674999,2020-04-22
60.716187,26.67486,2020-04-22
64.647018,24.426523,2020-04-23
60.28706,22.289434,2020-04-23
60.575527,26.279718,2020-04-23
60.574638,26.277267,2020-04-23
60.616131,26.275494,2020-04-23
60.616215,26.282639,2020-04-23
60.621605,26.275204,2020-04-23
64.6436,24.426748,2020-04-24
60.294422,25.486057,2020-04-24
64.644798,24.426649,2020-04-25
60.295128,25.486618,2020-04-25
60.286125,22.289892,2020-04-25
60.287682,22.287638,2020-04-25
60.284924,22.291204,2020-04-26
63.261555,27.541563,2020-04-26
63.255169,27.542091,2020-04-26
63.260803,27.53734,2020-04-26
63.26107,27.548365,2020-04-26
63.254421,27.537909,2020-04-26
63.254688,27.548964,2020-04-26
63.257545,27.542511,2020-04-27
60.286728,22.288208,2020-04-27
64.647522,24.428463,2020-04-27
64.645943,24.42243,2020-04-29
64.645363,24.432138,2020-04-29
64.654984,24.433474,2020-04-29
60.28553,22.293404,2020-04-29
64.653801,24.433901,2020-04-30
64.644264,24.422915,2020-04-30
60.286591,22.287588,2020-04-30
60.284657,22.289343,2020-04-30
66.454315,23.681351,2020-04-30
64.645775,24.425573,2020-04-30
64.643913,24.423901,2020-05-01
60.287479,22.292166,2020-05-01
60.284275,22.289785,2020-05-01
61.356415,24.212994,2020-05-04
64.643547,24.425808,2020-05-04
64.645988,24.422192,2020-05-04
64.644775,24.424734,2020-05-05
64.643684,24.428007,2020-05-05
60.699852,23.287731,2020-05-05
61.973919,27.198677,2020-05-05
61.972267,27.19982,2020-05-05
63.958908,25.069401,2020-05-05
64.645943,24.428688,2020-05-06
62.593349,25.748837,2020-05-06
60.284771,22.292826,2020-05-06
64.647308,24.426802,2020-05-06
64.644188,24.423979,2020-05-07
64.64016,24.403122,2020-05-07
63.005524,25.823675,2020-05-07
62.593529,25.748892,2020-05-07
60.614315,23.45014,2020-05-07
60.998486,26.777029,2020-05-07
65.703339,26.044704,2020-05-07
63.435429,24.775946,2020-05-07
63.439556,24.779966,2020-05-07
63.097492,29.614697,2020-05-08
60.313038,25.528427,2020-05-08
60.309792,25.526508,2020-05-08
60.287903,22.294157,2020-05-08
60.284439,22.292551,2020-05-08
60.287964,22.290665,2020-05-09
60.287724,22.289185,2020-05-09
60.287437,22.291088,2020-05-09
60.285717,22.28985,2020-05-10
60.577713,26.480265,2020-05-10
60.586044,26.422619,2020-05-10
60.584408,26.416159,2020-05-10
64.643532,24.428114,2020-05-12
62.594612,25.748693,2020-05-13
61.098515,28.536287,2020-05-13
61.101791,28.534376,2020-05-13
61.028725,28.173418,2020-05-14
60.286793,22.290258,2020-05-14
60.284924,22.293394,2020-05-14
60.284977,22.290924,2020-05-15
64.64563,24.429504,2020-05-16
63.132893,22.876162,2020-05-16
60.312237,25.526606,2020-05-16
60.286072,22.288755,2020-05-17
60.28558,22.289839,2020-05-17
64.648216,24.424646,2020-05-17
64.645424,24.420801,2020-05-17
64.655045,24.435993,2020-05-18
64.645271,24.428663,2020-05-18
60.287861,22.29073,2020-05-18
60.284725,22.291336,2020-05-19
60.287437,22.294292,2020-05-20
60.28672,22.288122,2020-05-21
64.645966,24.422789,2020-05-21
62.596313,25.747885,2020-05-21
63.527542,24.065624,2020-05-22
60.611816,26.501879,2020-05-22
60.61401,26.501648,2020-05-22
63.445526,23.306187,2020-05-22
61.403679,21.772648,2020-05-22
61.402473,21.772213,2020-05-22
60.289658,22.288029,2020-05-22
60.286625,22.288467,2020-05-23
61.02647,28.440144,2020-05-23
60.919147,23.649084,2020-05-23
60.284794,22.291119,2020-05-23
64.645042,24.429602,2020-05-23
64.654839,24.4375,2020-05-24
64.65374,24.430567,2020-05-24
64.646805,24.426222,2020-05-24
64.643333,24.42407,2020-05-24
62.594578,25.749632,2020-05-24
64.646057,24.428314,2020-05-25
62.65099,25.548994,2020-05-25
62.65107,25.556005,2020-05-25
62.650902,25.542065,2020-05-25
63.560429,24.428694,2020-05-25
63.564507,24.425314,2020-05-25
64.64563,24.425575,2020-05-25
64.6464,24.431242,2020-05-25
62.595104,25.749969,2020-05-25
60.284805,22.292355,2020-05-25
60.504459,25.773685,2020-05-26
64.649643,24.431236,2020-05-26
64.644432,24.423111,2020-05-26
60.285927,22.288944,2020-05-26
60.288681,22.292393,2020-05-26
60.287155,22.288431,2020-05-27
64.645012,24.426342,2020-05-28
60.929447,25.597061,2020-05-28
60.928806,25.601223,2020-05-28
60.926819,25.595795,2020-05-28
62.088264,27.562222,2020-05-28
64.642815,24.419428,2020-05-28
64.643578,24.434139,2020-05-28
64.645409,24.430231,2020-05-28
61.030636,28.176311,2020-05-29
60.287769,22.289474,2020-05-29
61.752151,29.865063,2020-05-29
64.646843,24.42429,2020-05-30
64.648849,24.428556,2020-05-30
64.645081,24.426664,2020-05-30
64.639565,24.401138,2020-05-30
62.242153,22.915554,2020-05-30
61.030006,28.174379,2020-05-30
60.286461,22.293242,2020-05-30
62.133003,23.278236,2020-05-30
64.646202,24.424101,2020-05-30
64.645271,24.427259,2020-05-31
60.288864,22.288431,2020-05-31
60.286713,22.28928,2020-05-31
64.647728,24.427734,2020-05-31
60.28624,22.291401,2020-05-31
64.646698,24.423574,2020-06-01
61.311165,23.154865,2020-06-01
64.645416,24.42664,2020-06-01
64.64444,24.421337,2020-06-01
64.645798,24.425606,2020-06-01
61.017166,22.518497,2020-06-01
61.018997,22.515375,2020-06-01
60.285683,22.288164,2020-06-01
60.287655,22.2917,2020-06-01
60.285229,22.289679,2020-06-02
60.774281,25.137703,2020-06-02
60.994423,24.720978,2020-06-02
60.996342,24.726461,2020-06-02
60.995415,24.721775,2020-06-02
63.526421,24.059946,2020-06-02
60.88369,24.570129,2020-06-03
60.772625,26.460873,2020-06-03
61.658619,29.105291,2020-06-03
61.662041,29.103474,2020-06-03
63.043747,30.413681,2020-06-04
63.041569,30.407879,2020-06-04
63.039417,30.402168,2020-06-04
63.158417,28.904581,2020-06-04
63.156067,28.898626,2020-06-04
63.162598,28.896696,2020-06-04
63.160248,28.890741,2020-06-04
63.041252,30.410484,2020-06-04
63.040207,30.402863,2020-06-04
63.158573,28.897854,2020-06-04
60.287827,22.288326,2020-06-05
60.28875,22.289892,2020-06-05
64.644608,24.424658,2020-06-06
60.286892,22.292105,2020-06-07
64.64489,24.425642,2020-06-07
60.289124,22.289726,2020-06-07
64.467636,26.146498,2020-06-09
62.595356,25.745621,2020-06-10
60.864559,24.79081,2020-06-10
60.286728,22.284904,2020-06-10
60.285919,22.294954,2020-06-10
60.286133,22.287371,2020-06-10
61.902565,25.152796,2020-06-10
61.898575,25.14497,2020-06-10
61.907475,25.142982,2020-06-10
61.903423,25.135029,2020-06-10
61.902515,25.141165,2020-06-10
61.901806,25.142015,2020-06-10
61.900337,25.144516,2020-06-10
61.903645,25.141411,2020-06-10
62.613285,21.472937,2020-06-10
61.900883,25.145674,2020-06-10
61.903645,25.142271,2020-06-10
64.649551,24.436573,2020-06-10
64.64547,24.424416,2020-06-10
64.644966,24.435314,2020-06-10
64.646614,24.429955,2020-06-10
64.233421,24.335203,2020-06-10
60.296356,25.48823,2020-06-10
60.284779,22.290339,2020-06-10
62.807796,26.167946,2020-06-11
62.80994,26.171486,2020-06-11
60.285763,22.292948,2020-06-11
64.657173,24.436916,2020-06-11
64.646652,24.428347,2020-06-11
60.293995,25.485254,2020-06-11
60.296337,24.949265,2020-06-11
60.29615,24.955162,2020-06-11
60.288944,22.29196,2020-06-11
60.286213,22.291777,2020-06-11
64.646629,24.428019,2020-06-12
60.310715,25.52503,2020-06-12
63.764973,25.242359,2020-06-12
62.595951,25.74721,2020-06-12
61.130554,28.450169,2020-06-12
61.12817,28.451597,2020-06-12
60.310715,25.524805,2020-06-12
60.312416,25.532076,2020-06-13
60.28624,22.288633,2020-06-13
61.320347,22.117546,2020-06-13
62.548775,21.400862,2020-06-13
64.644684,24.426849,2020-06-14
60.285866,22.287729,2020-06-14
65.674431,26.127256,2020-06-14
65.671425,26.12834,2020-06-14
65.671936,26.115149,2020-06-14
60.313362,25.529093,2020-06-15
60.309914,25.527416,2020-06-15
61.173565,22.239386,2020-06-15
60.677975,24.294994,2020-06-15
62.594307,25.749367,2020-06-16
60.309845,25.528318,2020-06-16
60.286713,22.289948,2020-06-16
60.28487,22.292339,2020-06-16
63.943966,27.776344,2020-06-16
65.291817,28.911678,2020-06-16
65.290718,28.92263,2020-06-16
65.290665,28.913998,2020-06-16
65.296143,28.914003,2020-06-16
64.646561,24.427774,2020-06-16
60.287327,22.287045,2020-06-16
60.287197,22.293467,2020-06-16
60.284405,22.292343,2020-06-16
65.289215,28.919056,2020-06-17
65.291466,28.918945,2020-06-17
60.311062,25.532923,2020-06-17
60.308601,25.524632,2020-06-17
65.291054,28.919462,2020-06-17
65.289124,28.910797,2020-06-17
66.329559,26.631046,2020-06-17
66.327843,26.636873,2020-06-17
66.327301,26.626028,2020-06-17
66.925987,27.58514,2020-06-17
64.647659,24.425884,2020-06-17
60.315079,25.52212,2020-06-17
66.547592,28.298433,2020-06-18
66.546036,28.306612,2020-06-18
66.542961,28.302956,2020-06-18
61.062672,23.578508,2020-06-18
61.063053,23.579338,2020-06-18
66.544487,28.296579,2020-06-18
64.64534,24.431709,2020-06-19
64.644234,24.423668,2020-06-19
61.950397,25.419125,2020-06-20
60.777119,26.018515,2020-06-20
60.804695,24.608488,2020-06-20
60.286564,22.287943,2020-06-20
60.286522,22.289581,2020-06-21
64.646362,24.428835,2020-06-21
60.285625,22.28557,2020-06-21
60.286556,22.291189,2020-06-21
63.198769,24.026129,2020-06-22
61.316746,22.109945,2020-06-22
60.284214,22.286268,2020-06-22
60.287048,22.289612,2020-06-22
64.645821,24.426785,2020-06-23
60.28558,22.289034,2020-06-23
63.136047,26.752441,2020-06-23
65.169495,28.465187,2020-06-23
65.172844,28.460344,2020-06-23
65.171356,28.469889,2020-06-23
61.440414,28.849585,2020-06-23
65.172104,28.471266,2020-06-23
61.131554,28.449991,2020-06-23
60.28484,22.285458,2020-06-23
60.285355,22.286917,2020-06-23
60.285954,22.293531,2020-06-24
63.078472,27.142185,2020-06-24
61.028702,28.173058,2020-06-25
60.287048,22.286909,2020-06-25
60.28614,22.294571,2020-06-25
63.448387,29.225018,2020-06-25
64.644295,24.429447,2020-06-25
64.647438,24.426687,2020-06-25
62.593479,25.74721,2020-06-26
61.029709,28.175488,2020-06-26
60.287346,22.29491,2020-06-26
60.287949,22.289904,2020-06-26
62.11161,24.00482,2020-06-26
62.114948,24.00145,2020-06-26
64.655899,24.435078,2020-06-26
65.15435,27.341217,2020-06-26
64.647835,24.428127,2020-06-26
63.412685,29.634035,2020-06-26
61.584667,23.502829,2020-06-26
61.580086,23.501682,2020-06-26
61.582039,23.497232,2020-06-26
61.581532,23.506937,2020-06-26
63.783047,29.2164,2020-06-27
64.646233,24.427725,2020-06-27
60.287933,22.287226,2020-06-27
60.285278,22.290928,2020-06-27
62.005238,27.308292,2020-06-28
62.002846,27.311737,2020-06-28
63.407433,30.20616,2020-06-29
63.413506,30.215298,2020-06-29
63.407974,30.218208,2020-06-29
64.006477,24.175409,2020-06-29
64.756813,25.945251,2020-06-29
64.760391,25.943245,2020-06-29
60.285511,22.286463,2020-07-01
64.657219,24.438774,2020-07-02
64.644699,24.424751,2020-07-02
62.594933,25.745737,2020-07-02
60.817287,26.096331,2020-07-02
60.284897,22.291927,2020-07-02
64.644806,24.423779,2020-07-03
60.284752,22.291729,2020-07-06
62.595379,25.744627,2020-07-07
61.130753,28.44923,2020-07-07
61.129498,28.450102,2020-07-07
64.645805,24.429781,2020-07-07
64.647804,24.42454,2020-07-07
60.2971,25.488016,2020-07-07
60.28857,22.290709,2020-07-07
64.64444,24.429012,2020-07-08
62.595745,25.749392,2020-07-08
60.2859,22.292391,2020-07-09
63.063709,28.391752,2020-07-09
60.2864,22.284981,2020-07-09
61.13076,28.450298,2020-07-10
61.029549,28.172932,2020-07-10
61.0285,28.174469,2020-07-10
60.286972,22.288076,2020-07-10
60.294384,25.480131,2020-07-10
60.159058,24.705912,2020-07-10
60.295914,25.482231,2020-07-10
60.616196,24.682064,2020-07-12
60.285046,22.290981,2020-07-12
60.285496,22.28582,2020-07-12
60.284863,22.289833,2020-07-13
60.286877,22.286209,2020-07-14
60.285252,22.293884,2020-07-14
64.648346,24.418097,2020-07-14
64.648521,24.428665,2020-07-14
62.592331,25.746939,2020-07-14
61.130768,28.448729,2020-07-14
60.285107,22.289299,2020-07-14
60.286499,22.289686,2020-07-14
60.284698,22.292213,2020-07-15
64.647095,24.434046,2020-07-15
64.653923,24.436459,2020-07-15
61.130829,28.450825,2020-07-16
61.030903,28.173706,2020-07-16
60.31176,25.529583,2020-07-16
60.288551,22.289326,2020-07-16
60.287437,22.29377,2020-07-16
60.285538,22.294706,2020-07-16
64.64814,24.422873,2020-07-17
64.647141,24.433661,2020-07-17
62.593685,25.74799,2020-07-17
61.130493,28.451838,2020-07-17
61.030048,28.173765,2020-07-17
60.906544,26.663237,2020-07-17
60.28862,22.292568,2020-07-17
60.284836,22.291124,2020-07-17
64.646629,24.42412,2020-07-18
60.287376,22.289211,2020-07-18
60.287567,22.295345,2020-07-18
62.323433,27.881371,2020-07-18
62.327606,27.88953,2020-07-18
62.327702,27.893827,2020-07-18
62.323528,27.885769,2020-07-18
63.813686,26.868509,2020-07-18
62.325417,27.889957,2020-07-18
62.325264,27.883137,2020-07-18
64.647621,24.42993,2020-07-18
60.286591,22.292145,2020-07-18
60.288631,22.291555,2020-07-19
60.285236,22.288418,2020-07-19
64.648071,24.426001,2020-07-19
60.907059,26.659815,2020-07-20
62.594669,25.751322,2020-07-22
62.594833,25.744957,2020-07-22
60.2878,22.287115,2020-07-23
60.286179,22.287354,2020-07-23
60.286411,22.291615,2020-07-23
64.644341,24.419897,2020-07-23
64.64389,24.432081,2020-07-23
60.286896,22.291573,2020-07-24
60.286896,22.289093,2020-07-25
60.289295,22.288517,2020-07-25
60.286747,22.289875,2020-07-26
60.286205,22.288017,2020-07-26
64.646072,24.425489,2020-07-26
62.594238,25.747274,2020-07-27
61.064793,28.241352,2020-07-27
61.030144,28.171522,2020-07-27
60.288155,22.290976,2020-07-27
60.285225,22.291758,2020-07-27
61.129784,28.451897,2020-07-28
61.030014,28.171276,2020-07-28
60.286282,22.295067,2020-07-28
60.28627,22.285479,2020-07-28
61.131157,28.449837,2020-07-29
60.286041,22.288492,2020-07-29
60.288754,22.29213,2020-07-29
61.095215,26.471033,2020-07-30
60.287163,22.293884,2020-07-30
61.028061,28.174055,2020-07-31
60.288189,22.29096,2020-07-31
60.285004,22.288757,2020-07-31
64.646011,24.428291,2020-07-31
60.286861,22.293903,2020-08-01
64.654633,24.433676,2020-08-02
64.647095,24.429863,2020-08-02
64.643333,24.427988,2020-08-02
